Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Process Graph Metrics,with_noise_20,log_65_1687182020,0.05,400,700,"[975, 1839, 2703]","[909, 1496, 2099, 2410]",0.2857142857142857,66.0,00:00:17,17.01290289591998,0.0055615897011833
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,100,400,"[979, 1689, 2422]","[909, 1496, 2099, 2410]",0.8571428571428571,91.66666666666669,00:00:07,7.527940877713263,0.0024609156187359
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,100,500,"[964, 1674, 2404]","[909, 1496, 2099, 2410]",0.8571428571428571,79.66666666666667,00:00:08,8.115890685468912,0.0026531188903134
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,100,600,"[980, 1759, 2538]","[909, 1496, 2099, 2410]",0.5714285714285715,99.5,00:00:22,22.819383549503986,0.0074597527131428
Process Graph Metrics,without_noise,log_65_1687182020,0.1,100,700,"[951, 1730, 2509]","[909, 1496, 2099, 2410]",0.5714285714285715,70.5,00:00:19,19.017531480640173,0.0062169112391762
Process Graph Metrics,with_noise_10,log_65_1687182020,0.1,200,500,"[959, 1684, 2237]","[909, 1496, 2099, 2410]",0.8571428571428571,125.33333333333331,00:00:10,10.51278162933886,0.003436672647708
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,200,700,"[972, 1872, 2772]","[909, 1496, 2099, 2410]",0.2857142857142857,63.0,00:00:13,13.01095621380955,0.0042533364543346
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,400,400,"[979, 1689, 2422]","[909, 1496, 2099, 2410]",0.8571428571428571,91.66666666666669,00:00:12,12.216320731677117,0.0039935667641965
Process Graph Metrics,with_noise_20,log_65_1687182020,0.1,400,500,"[964, 1674, 2404]","[909, 1496, 2099, 2410]",0.8571428571428571,79.66666666666667,00:00:08,8.364596945233643,0.0027344220154408
Process Graph Metrics,without_noise,log_65_1687182020,0.1,400,600,"[960, 2021, 2404]","[909, 1496, 2099, 2410]",0.8571428571428571,45.0,00:00:16,16.201226694509387,0.0052962493280514
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,100,500,"[150, 1639]","[846, 1221]",,,00:00:19,19.79013000428677,0.011439381505368
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,100,700,[150],"[846, 1221]",,,00:00:02,2.503102790564298,0.0014468802257597
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,200,500,[],"[846, 1221]",,,00:00:39,39.17143667023629,0.0226424489423331
Process Graph Metrics,with_noise_20,log_66_1687182022,0.0001,200,600,[],"[846, 1221]",,,00:00:48,48.32305533438921,0.0279324019273926
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,200,700,[],"[846, 1221]",,,00:00:27,27.711986656300724,0.0160184893967056
Process Graph Metrics,with_noise_20,log_66_1687182022,0.0001,300,400,[],"[846, 1221]",,,00:00:01,1.442223253659904,0.000833655059919
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,300,600,"[1142, 1790]","[846, 1221]",0.5,79.0,00:00:01,1.775930025614798,0.0010265491477542
Process Graph Metrics,with_noise_10,log_66_1687182022,0.0001,300,700,[],"[846, 1221]",,,00:00:33,33.120213029906154,0.0191446318091943
Process Graph Metrics,with_noise_10,log_66_1687182022,0.0001,400,400,[],"[846, 1221]",,,00:00:02,2.39846683293581,0.0013863970132576
Process Graph Metrics,without_noise,log_66_1687182022,0.0001,400,500,[],"[846, 1221]",,,00:00:36,36.80874498281628,0.02127673120394
Process Graph Metrics,with_noise_20,log_66_1687182022,0.0001,400,700,[2003],"[846, 1221]",,,00:03:31,211.92936768289653,0.1225025246721945
Process Graph Metrics,with_noise_20,log_66_1687182022,0.005,100,400,[1740],"[846, 1221]",,,00:00:03,3.572947849519551,0.0020652877742887
Process Graph Metrics,without_noise,log_66_1687182022,0.005,100,600,[150],"[846, 1221]",,,00:00:11,11.184878178872168,0.0064652475022382
Process Graph Metrics,without_noise,log_66_1687182022,0.005,100,700,[150],"[846, 1221]",,,00:00:15,15.55790313705802,0.0089930075936751
Process Graph Metrics,without_noise,log_66_1687182022,0.005,200,400,"[967, 1629]","[846, 1221]",0.5,121.0,00:00:02,2.4401859752833843,0.0014105121244412
Process Graph Metrics,with_noise_20,log_66_1687182022,0.005,200,500,[1149],"[846, 1221]",0.6666666666666666,72.0,00:00:01,1.0947585543617606,0.0006328084129258
Process Graph Metrics,with_noise_10,log_66_1687182022,0.005,200,700,[850],"[846, 1221]",0.6666666666666666,4.0,00:00:02,2.7113019237294798,0.0015672265455083
Process Graph Metrics,with_noise_20,log_66_1687182022,0.005,300,400,[1740],"[846, 1221]",,,00:00:02,2.921938007697463,0.0016889815073395
Process Graph Metrics,with_noise_10,log_66_1687182022,0.005,300,600,"[1140, 1788]","[846, 1221]",0.5,81.0,00:00:02,2.099352684803307,0.001213498661736
Process Graph Metrics,without_noise,log_66_1687182022,0.005,300,700,[850],"[846, 1221]",0.6666666666666666,4.0,00:00:15,15.100307520478964,0.0087285014569242
Process Graph Metrics,with_noise_20,log_66_1687182022,0.005,400,400,[1740],"[846, 1221]",,,00:00:02,2.849711892195046,0.0016472323076271
Process Graph Metrics,with_noise_10,log_66_1687182022,0.005,400,500,"[1149, 1797]","[846, 1221]",0.5,72.0,00:00:02,2.033046684227884,0.0011751714937733
Process Graph Metrics,without_noise,log_66_1687182022,0.005,400,700,[850],"[846, 1221]",0.6666666666666666,4.0,00:00:16,16.00635167118162,0.0092522263995269
Process Graph Metrics,with_noise_20,log_66_1687182022,0.05,100,400,[150],"[846, 1221]",,,00:00:01,1.536805002950132,0.0008883265913006
Process Graph Metrics,without_noise,log_66_1687182022,0.05,100,500,"[150, 866, 1537]","[846, 1221]",0.4,20.0,00:00:07,7.955497020855546,0.0045985531912459
Process Graph Metrics,without_noise,log_66_1687182022,0.05,100,700,"[150, 1162, 1810]","[846, 1221]",0.4,59.0,00:00:02,2.2872693929821253,0.0013221210364058
Process Graph Metrics,without_noise,log_66_1687182022,0.05,200,700,"[850, 1162, 1810]","[846, 1221]",0.8,31.5,00:00:02,2.036425882950425,0.0011771247878326
Process Graph Metrics,without_noise,log_66_1687182022,0.05,300,600,"[1062, 1841]","[846, 1221]",0.5,159.0,00:00:02,2.4999932190403342,0.0014450827855724
Process Graph Metrics,with_noise_10,log_66_1687182022,0.05,300,700,"[967, 1902]","[846, 1221]",0.5,121.0,00:00:06,6.291600484400988,0.0036367632857809
Process Graph Metrics,with_noise_20,log_66_1687182022,0.05,400,500,"[1148, 1796]","[846, 1221]",0.5,73.0,00:00:01,1.91637359932065,0.0011077304042315
Process Graph Metrics,without_noise,log_66_1687182022,0.05,400,600,"[1062, 1841]","[846, 1221]",0.5,159.0,00:00:02,2.4847352048382163,0.0014362631241839
Process Graph Metrics,with_noise_10,log_66_1687182022,0.05,400,700,"[970, 1834]","[846, 1221]",0.5,124.0,00:00:14,14.710961436852813,0.0085034459172559
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,100,400,"[150, 1063, 1613]","[846, 1221]",0.4,158.0,00:00:06,6.419524393044412,0.0037107077416441
Process Graph Metrics,with_noise_20,log_66_1687182022,0.1,100,500,"[150, 1110, 1758]","[846, 1221]",0.4,111.0,00:00:37,37.875243125483394,0.0218932041187765
Process Graph Metrics,without_noise,log_66_1687182022,0.1,100,700,"[150, 1162, 1810]","[846, 1221]",0.4,59.0,00:00:02,2.240933211520314,0.0012953371164857
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,200,500,[1105],"[846, 1221]",0.6666666666666666,116.0,00:00:07,7.270588428713381,0.0042026522709325
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,200,600,"[1063, 1842]","[846, 1221]",0.5,158.0,00:00:03,3.0940265133976936,0.0017884546320217
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,300,400,[962],"[846, 1221]",0.6666666666666666,116.0,00:00:03,3.2664039842784405,0.0018880947886002
Process Graph Metrics,with_noise_20,log_66_1687182022,0.1,300,500,"[1148, 1796]","[846, 1221]",0.5,73.0,00:00:01,1.932068755850196,0.0011168027490463
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,300,600,"[1063, 1842]","[846, 1221]",0.5,158.0,00:00:01,1.55444941483438,0.0008985256733146
Process Graph Metrics,without_noise,log_66_1687182022,0.1,300,700,"[850, 1162, 1810]","[846, 1221]",0.8,31.5,00:00:01,1.7847801642492414,0.0010316648348261
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,400,400,[962],"[846, 1221]",0.6666666666666666,116.0,00:00:02,2.0460954904556274,0.0011827141563327
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,400,600,[954],"[846, 1221]",0.6666666666666666,108.0,00:00:13,13.126893987879155,0.0075877999929937
Process Graph Metrics,with_noise_10,log_66_1687182022,0.1,400,700,[954],"[846, 1221]",0.6666666666666666,108.0,00:00:12,12.904543926008046,0.0074592739456693
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,100,500,"[1206, 2399, 3274]","[933, 1145, 2289, 3129]",0.8571428571428571,105.33333333333331,00:00:06,6.974970158189535,0.0015691721390752
Process Graph Metrics,with_noise_10,log_67_1687182023,0.0001,100,600,"[1217, 2457, 3212]","[933, 1145, 2289, 3129]",0.8571428571428571,107.66666666666669,00:00:10,10.883983053267002,0.0024485901132209
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,100,700,"[1208, 2389]","[933, 1145, 2289, 3129]",0.6666666666666666,81.5,00:00:05,5.29467686265707,0.0011911533999228
Process Graph Metrics,with_noise_20,log_67_1687182023,0.0001,200,400,"[2430, 3186]","[933, 1145, 2289, 3129]",0.6666666666666666,99.0,00:00:13,13.46693166345358,0.0030296809141627
Process Graph Metrics,with_noise_10,log_67_1687182023,0.0001,200,500,[1217],"[933, 1145, 2289, 3129]",0.4,72.0,00:00:13,13.604028150439262,0.0030605237683777
Process Graph Metrics,with_noise_10,log_67_1687182023,0.0001,200,700,"[1253, 2428, 3368]","[933, 1145, 2289, 3129]",0.5714285714285715,123.5,00:00:05,5.488615940324962,0.0012347842385432
Process Graph Metrics,with_noise_10,log_67_1687182023,0.0001,300,400,[3196],"[933, 1145, 2289, 3129]",0.4,67.0,00:00:09,9.995683131739495,0.0022487476111899
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,300,500,"[1206, 2399, 3274]","[933, 1145, 2289, 3129]",0.8571428571428571,105.33333333333331,00:00:06,6.459371849894524,0.0014531770190988
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,300,600,"[1222, 2401, 3217]","[933, 1145, 2289, 3129]",0.8571428571428571,92.33333333333331,00:00:06,6.184882851317525,0.0013914247134572
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,300,700,"[1208, 2389]","[933, 1145, 2289, 3129]",0.6666666666666666,81.5,00:00:04,4.917084855958819,0.0011062058168636
Process Graph Metrics,with_noise_10,log_67_1687182023,0.0001,400,400,[3196],"[933, 1145, 2289, 3129]",0.4,67.0,00:00:10,10.25523904711008,0.0023071403930506
Process Graph Metrics,without_noise,log_67_1687182023,0.0001,400,600,"[1222, 2401, 3217]","[933, 1145, 2289, 3129]",0.8571428571428571,92.33333333333331,00:00:06,6.059222905896604,0.0013631547594818
Process Graph Metrics,with_noise_20,log_67_1687182023,0.0001,400,700,"[1148, 2430]","[933, 1145, 2289, 3129]",0.6666666666666666,72.0,00:00:22,22.112077170051634,0.0049745955388192
Process Graph Metrics,with_noise_10,log_67_1687182023,0.005,100,400,"[2412, 3175]","[933, 1145, 2289, 3129]",0.6666666666666666,84.5,00:00:12,12.187809597700834,0.0027419144201801
Process Graph Metrics,without_noise,log_67_1687182023,0.005,100,700,"[1074, 3323]","[933, 1145, 2289, 3129]",0.6666666666666666,132.5,00:00:07,7.628387864679098,0.0017161727479593
Process Graph Metrics,without_noise,log_67_1687182023,0.005,200,500,"[1176, 3185]","[933, 1145, 2289, 3129]",0.6666666666666666,43.5,00:00:06,6.318409434519708,0.0014214644397119
Process Graph Metrics,with_noise_20,log_67_1687182023,0.005,200,600,"[1183, 2421, 3361]","[933, 1145, 2289, 3129]",0.5714285714285715,85.0,00:00:10,10.186581872403622,0.0022916944594833
Process Graph Metrics,without_noise,log_67_1687182023,0.005,200,700,"[1192, 2346, 3288]","[933, 1145, 2289, 3129]",0.8571428571428571,87.66666666666667,00:00:05,5.183145749382675,0.0011660620358566
Process Graph Metrics,without_noise,log_67_1687182023,0.005,300,400,"[1175, 2360]","[933, 1145, 2289, 3129]",0.6666666666666666,50.5,00:00:09,9.369259500876067,0.0021078199102083
Process Graph Metrics,without_noise,log_67_1687182023,0.005,300,700,"[1074, 3323]","[933, 1145, 2289, 3129]",0.6666666666666666,132.5,00:00:07,7.867873433977365,0.0017700502663616
Process Graph Metrics,without_noise,log_67_1687182023,0.005,400,400,"[1175, 2360]","[933, 1145, 2289, 3129]",0.6666666666666666,50.5,00:00:09,9.11778777744621,0.0020512458441948
Process Graph Metrics,with_noise_20,log_67_1687182023,0.005,400,600,"[1183, 2421, 3361]","[933, 1145, 2289, 3129]",0.5714285714285715,85.0,00:00:10,10.232407584786417,0.0023020039560824
Process Graph Metrics,without_noise,log_67_1687182023,0.005,400,700,"[1113, 2413]","[933, 1145, 2289, 3129]",0.6666666666666666,78.0,00:00:06,6.241948553360999,0.0014042628916447
Process Graph Metrics,without_noise,log_67_1687182023,0.05,100,400,"[180, 630, 1119, 3256]","[933, 1145, 2289, 3129]",0.5,76.5,00:00:02,2.7542319176718597,0.0006196247283851
Process Graph Metrics,without_noise,log_67_1687182023,0.05,100,500,"[180, 630, 1119, 3141]","[933, 1145, 2289, 3129]",0.5,19.0,00:00:06,6.371448661200702,0.0014333967741733
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,100,600,"[1119, 3179]","[933, 1145, 2289, 3129]",0.6666666666666666,38.0,00:00:17,17.97511527966708,0.0040438954509937
Process Graph Metrics,with_noise_20,log_67_1687182023,0.05,100,700,"[1048, 2520, 3343]","[933, 1145, 2289, 3129]",0.2857142857142857,97.0,00:00:09,9.01866928488016,0.0020289469707266
Process Graph Metrics,with_noise_20,log_67_1687182023,0.05,200,400,"[1113, 2385]","[933, 1145, 2289, 3129]",0.6666666666666666,64.0,00:00:13,13.94576757773757,0.0031374055292997
Process Graph Metrics,with_noise_20,log_67_1687182023,0.05,200,500,"[1135, 2385, 3180]","[933, 1145, 2289, 3129]",0.8571428571428571,52.333333333333336,00:00:23,23.52690320275724,0.0052928916091692
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,200,600,"[1119, 3179]","[933, 1145, 2289, 3129]",0.6666666666666666,38.0,00:00:17,17.579336683265865,0.0039548563966852
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,200,700,"[1118, 2415, 3355]","[933, 1145, 2289, 3129]",0.5714285714285715,76.5,00:00:04,4.808560030534864,0.0010817907830224
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,300,400,"[1246, 2366, 3167]","[933, 1145, 2289, 3129]",0.8571428571428571,72.0,00:00:07,7.074099720455706,0.0015914735029146
Process Graph Metrics,without_noise,log_67_1687182023,0.05,300,500,"[1192, 3285]","[933, 1145, 2289, 3129]",0.6666666666666666,101.5,00:00:08,8.128168724477291,0.001828609386834
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,300,700,"[1117, 2415, 3355]","[933, 1145, 2289, 3129]",0.5714285714285715,77.0,00:00:13,13.66444864217192,0.0030741166799036
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,400,500,"[1131, 2355, 3293]","[933, 1145, 2289, 3129]",0.8571428571428571,81.33333333333333,00:00:05,5.462831904180348,0.0012289835554961
Process Graph Metrics,with_noise_20,log_67_1687182023,0.05,400,600,"[1135, 2373, 3311]","[933, 1145, 2289, 3129]",0.8571428571428571,92.0,00:00:09,9.2668827585876,0.0020847880221794
Process Graph Metrics,with_noise_10,log_67_1687182023,0.05,400,700,"[1137, 2415, 3355]","[933, 1145, 2289, 3129]",0.5714285714285715,67.0,00:00:08,8.99913349095732,0.0020245519664695
Process Graph Metrics,without_noise,log_67_1687182023,0.1,100,500,"[180, 630, 1098, 3267]","[933, 1145, 2289, 3129]",0.5,92.5,00:00:02,2.1867041755467653,0.0004919469461297
Process Graph Metrics,with_noise_10,log_67_1687182023,0.1,100,600,"[1106, 3175]","[933, 1145, 2289, 3129]",0.6666666666666666,42.5,00:00:17,17.411455110646784,0.003917087763925
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,200,400,"[1090, 2369, 3170]","[933, 1145, 2289, 3129]",0.8571428571428571,58.66666666666666,00:00:11,11.825802960433066,0.002660473106959
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,200,500,"[1098, 2395, 3333]","[933, 1145, 2289, 3129]",0.5714285714285715,76.5,00:00:12,12.971874113194644,0.0029183068871079
Process Graph Metrics,without_noise,log_67_1687182023,0.1,200,600,"[1091, 2378, 3238]","[933, 1145, 2289, 3129]",0.8571428571428571,84.0,00:00:05,5.07736640330404,0.0011422646576612
Process Graph Metrics,with_noise_10,log_67_1687182023,0.1,200,700,"[1099, 3176]","[933, 1145, 2289, 3129]",0.6666666666666666,46.5,00:00:14,14.42858893610537,0.003246026757279
Process Graph Metrics,with_noise_10,log_67_1687182023,0.1,300,400,"[1124, 3171]","[933, 1145, 2289, 3129]",0.6666666666666666,31.5,00:00:08,8.728408357128501,0.0019636464245508
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,300,500,"[1098, 2395, 3333]","[933, 1145, 2289, 3129]",0.5714285714285715,76.5,00:00:12,12.685633091256022,0.0028539107066942
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,300,600,"[1098, 2388, 3326]","[933, 1145, 2289, 3129]",0.8571428571428571,114.33333333333331,00:00:09,9.097419713623822,0.002046663602615
Process Graph Metrics,with_noise_10,log_67_1687182023,0.1,300,700,"[1112, 2407, 3345]","[933, 1145, 2289, 3129]",0.5714285714285715,75.5,00:00:13,13.324658288620412,0.0029976734057638
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,400,400,"[1090, 2369, 3170]","[933, 1145, 2289, 3129]",0.8571428571428571,58.66666666666666,00:00:12,12.354832449927926,0.0027794898650006
Process Graph Metrics,with_noise_20,log_67_1687182023,0.1,400,700,"[1069, 2388, 3326]","[933, 1145, 2289, 3129]",0.8571428571428571,124.0,00:00:03,3.657758372835815,0.0008228927722915
Process Graph Metrics,without_noise,log_68_1687182024,0.0001,100,400,"[453, 1033, 2039, 3218]","[896, 1272, 1818, 2030, 2923, 3240]",0.6,56.0,00:00:20,20.77222947403789,0.0045986782098821
Process Graph Metrics,with_noise_20,log_68_1687182024,0.0001,100,500,"[1071, 2006, 3175]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,88.0,00:01:14,74.96145332604647,0.0165954069794214
Process Graph Metrics,without_noise,log_68_1687182024,0.0001,100,700,"[453, 1033, 2069, 3178]","[896, 1272, 1818, 2030, 2923, 3240]",0.6,79.33333333333333,00:00:47,47.42111677210778,0.0104983654576284
Process Graph Metrics,with_noise_10,log_68_1687182024,0.0001,200,600,"[1051, 1984, 3173]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,89.33333333333333,00:00:58,58.08276390936226,0.0128587035442466
Process Graph Metrics,with_noise_10,log_68_1687182024,0.0001,300,400,"[1031, 1976, 3264]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,71.0,00:00:32,32.72933838330209,0.0072458132351786
Process Graph Metrics,with_noise_10,log_68_1687182024,0.0001,300,500,"[1079, 1969, 3269]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,91.0,00:00:48,48.28993498906493,0.0106907095393103
Process Graph Metrics,without_noise,log_68_1687182024,0.0001,300,600,"[453, 1033, 1982, 3151]","[896, 1272, 1818, 2030, 2923, 3240]",0.6,91.33333333333331,00:00:18,18.3683645343408,0.0040664964654285
Process Graph Metrics,with_noise_10,log_68_1687182024,0.0001,300,700,"[1058, 2042, 3187]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,75.66666666666667,00:01:44,104.84461512230337,0.0232111169188185
Process Graph Metrics,without_noise,log_68_1687182024,0.0001,400,400,"[980, 2139, 3148]","[896, 1272, 1818, 2030, 2923, 3240]",0.6666666666666666,95.0,00:00:44,44.45178417954594,0.0098409971617325
