Algorithm,Log Source,Log,P-Value,Min Adaptive Window,Max Adaptive Window,ADWIN Step Size,Detected Changepoints,Actual Changepoints for Log,F1-Score,Average Lag,Duration,Duration (Seconds),Seconds per Case
Martjushev ADWIN J,with_noise_10,log_40_1687181982,0.4,300,500,20,"[1216, 2117, 3443]","[1205, 2115, 3442]",1.0,4.666666666666667,00:00:12,12.49128600396216,0.0027789290331395
Martjushev ADWIN J,with_noise_10,log_40_1687181982,0.4,300,600,10,"[1229, 2117, 3435]","[1205, 2115, 3442]",1.0,11.0,00:00:15,15.091930378228426,0.0033574928538884
Martjushev ADWIN J,with_noise_20,log_40_1687181982,0.4,300,700,10,"[1224, 2082, 3431]","[1205, 2115, 3442]",1.0,21.0,00:00:16,16.147364860400558,0.0035922947409122
Martjushev ADWIN J,with_noise_20,log_40_1687181982,0.4,400,400,20,"[1219, 2090, 3423]","[1205, 2115, 3442]",1.0,19.33333333333333,00:00:11,11.696114094927909,0.0026020276073254
Martjushev ADWIN J,without_noise,log_40_1687181982,0.4,400,500,20,"[1205, 2113, 3443]","[1205, 2115, 3442]",1.0,1.0,00:00:10,10.599512850865722,0.0023580673750535
Martjushev ADWIN J,with_noise_10,log_40_1687181982,0.4,400,600,20,"[1229, 2117, 3431]","[1205, 2115, 3442]",1.0,12.333333333333334,00:00:11,11.56174204312265,0.0025721339361785
Martjushev ADWIN J,with_noise_20,log_40_1687181982,0.4,400,700,10,"[1224, 2100, 3433]","[1205, 2115, 3442]",1.0,14.333333333333334,00:00:13,13.792617904022336,0.0030684355737535
Martjushev ADWIN J,without_noise,log_41_1687181983,0.4,100,400,50,"[724, 850, 2413, 2552, 3228, 3491]","[601, 890, 2386, 2718, 3227, 3580]",1.0,74.33333333333333,00:00:11,11.052198009565473,0.0023083120320729
Martjushev ADWIN J,without_noise,log_41_1687181983,0.4,100,500,10,"[685, 816, 2356, 2552, 3298, 3421]","[601, 890, 2386, 2718, 3227, 3580]",1.0,97.33333333333331,00:00:15,15.664826795458794,0.0032716847943731
Martjushev ADWIN J,with_noise_20,log_41_1687181983,0.4,100,600,20,"[599, 1120, 2491, 3242, 3563]","[601, 890, 2386, 2718, 3227, 3580]",0.7272727272727272,34.75,00:00:11,11.678651196882129,0.0024391502082042
Martjushev ADWIN J,with_noise_20,log_41_1687181983,0.4,100,700,20,"[599, 1120, 2491, 3242, 3563]","[601, 890, 2386, 2718, 3227, 3580]",0.7272727272727272,34.75,00:00:16,16.844814896583557,0.0035181317662037
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,200,400,50,"[349, 900, 2513, 2652, 3303, 3504]","[601, 890, 2386, 2718, 3227, 3580]",0.8333333333333334,71.0,00:00:12,12.699409407563508,0.0026523411461076
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,200,500,50,"[349, 900, 2413, 2652, 3303, 3504]","[601, 890, 2386, 2718, 3227, 3580]",0.8333333333333334,51.0,00:00:13,13.575691459700463,0.0028353574477235
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,200,600,50,"[349, 900, 2488, 2652, 3303, 3504]","[601, 890, 2386, 2718, 3227, 3580]",0.8333333333333334,66.0,00:00:13,13.33136766217649,0.0027843290856676
Martjushev ADWIN J,with_noise_20,log_41_1687181983,0.4,200,700,10,"[599, 1110, 2488, 3227, 3523]","[601, 890, 2386, 2718, 3227, 3580]",0.7272727272727272,40.25,00:00:17,17.938574336469173,0.0037465694102901
Martjushev ADWIN J,with_noise_20,log_41_1687181983,0.4,300,400,20,"[599, 1120, 2411, 3302]","[601, 890, 2386, 2718, 3227, 3580]",0.6,34.0,00:00:12,12.80094401910901,0.0026735472053276
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,300,500,10,"[349, 775, 2448, 2692, 3368]","[601, 890, 2386, 2718, 3227, 3580]",0.7272727272727272,86.0,00:00:14,14.858511998318136,0.003103281536825
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,300,600,10,"[349, 775, 1901, 2652, 3478]","[601, 890, 2386, 2718, 3227, 3580]",0.5454545454545454,94.33333333333331,00:00:15,15.031394688412549,0.0031393890326676
Martjushev ADWIN J,with_noise_10,log_41_1687181983,0.4,300,700,50,"[349, 775, 1901, 2652, 3478]","[601, 890, 2386, 2718, 3227, 3580]",0.5454545454545454,94.33333333333331,00:00:12,12.330558584071696,0.0025753046332647
Martjushev ADWIN J,without_noise,log_41_1687181983,0.4,400,400,20,"[724, 2390, 2621, 3472]","[601, 890, 2386, 2718, 3227, 3580]",0.8,83.0,00:00:11,11.348178109154103,0.0023701290954791
Martjushev ADWIN J,without_noise,log_41_1687181983,0.4,400,500,10,"[724, 2412, 2638, 3402]","[601, 890, 2386, 2718, 3227, 3580]",0.8,101.0,00:00:12,12.381559978239238,0.0025859565535169
Martjushev ADWIN J,with_noise_20,log_41_1687181983,0.4,400,600,10,"[599, 1370, 2541, 3342]","[601, 890, 2386, 2718, 3227, 3580]",0.6,90.66666666666669,00:00:13,13.198347019031644,0.002756546996456
Martjushev ADWIN J,without_noise,log_41_1687181983,0.4,400,700,10,"[724, 2410, 2603, 3454]","[601, 890, 2386, 2718, 3227, 3580]",0.8,97.0,00:00:13,13.148762065917252,0.0027461909076685
Martjushev ADWIN J,without_noise,log_42_1687181985,0.4,100,400,20,"[1529, 1765]","[1494, 1841]",1.0,55.5,00:00:09,9.292954354546964,0.0036215722348195
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,100,500,20,"[1599, 1740]","[1494, 1841]",1.0,103.0,00:00:10,10.96254426985979,0.0042722308144426
Martjushev ADWIN J,without_noise,log_42_1687181985,0.4,100,600,10,"[1555, 1682]","[1494, 1841]",1.0,110.0,00:00:12,12.647609776817262,0.0049289204118539
Martjushev ADWIN J,with_noise_20,log_42_1687181985,0.4,100,700,20,"[1617, 1723]","[1494, 1841]",1.0,120.5,00:00:06,6.502147035673261,0.0025339622118757
Martjushev ADWIN J,with_noise_20,log_42_1687181985,0.4,200,400,20,"[1529, 1840]","[1494, 1841]",1.0,18.0,00:00:11,11.266669588163497,0.0043907519829164
Martjushev ADWIN J,with_noise_20,log_42_1687181985,0.4,200,500,50,"[1567, 1800]","[1494, 1841]",1.0,57.0,00:00:10,10.019082641229032,0.0039045528609622
Martjushev ADWIN J,with_noise_20,log_42_1687181985,0.4,200,600,10,"[1509, 1840]","[1494, 1841]",1.0,8.0,00:00:12,12.35251276474446,0.0048139176791677
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,200,700,10,"[1521, 1740]","[1494, 1841]",1.0,64.0,00:00:12,12.155974810011683,0.0047373245557333
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,300,400,10,"[1399, 1750]","[1494, 1841]",1.0,93.0,00:00:10,10.664052771404386,0.0041559052109915
Martjushev ADWIN J,without_noise,log_42_1687181985,0.4,300,500,10,"[1541, 1695]","[1494, 1841]",1.0,96.5,00:00:09,9.63637582398951,0.0037554075697542
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,300,600,10,"[1509, 1790]","[1494, 1841]",1.0,33.0,00:00:11,11.095406206324697,0.0043240086540626
Martjushev ADWIN J,without_noise,log_42_1687181985,0.4,300,700,10,"[1561, 1695]","[1494, 1841]",1.0,106.5,00:00:09,9.412213947623968,0.0036680490832517
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,400,400,20,"[1399, 1800]","[1494, 1841]",1.0,68.0,00:00:08,8.63792579062283,0.0033662999963456
Martjushev ADWIN J,with_noise_10,log_42_1687181985,0.4,400,500,50,"[1578, 1800]","[1494, 1841]",1.0,62.5,00:00:10,10.15052941814065,0.0039557791964694
Martjushev ADWIN J,without_noise,log_42_1687181985,0.4,400,600,20,"[1509, 1765]","[1494, 1841]",1.0,45.5,00:00:08,8.756491021253169,0.0034125062436684
Martjushev ADWIN J,with_noise_20,log_42_1687181985,0.4,400,700,10,"[1617, 1723]","[1494, 1841]",1.0,120.5,00:00:12,12.867237945087254,0.0050145120596598
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,100,400,50,"[149, 1075, 2613, 3002, 3253, 3704]","[979, 1204, 2415, 2632, 3669]",0.5454545454545454,50.0,00:01:18,78.7282903669402,0.0183344877426502
Martjushev ADWIN J,with_noise_10,log_43_1687181986,0.4,100,500,10,"[149, 510, 921, 2444, 2823, 3244, 3645, 3876]","[979, 1204, 2415, 2632, 3669]",0.6153846153846154,75.5,00:01:30,90.49821009580046,0.0210755030497905
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,100,600,50,"[149, 750, 2644, 3002, 3253, 3704]","[979, 1204, 2415, 2632, 3669]",0.3636363636363636,23.5,00:01:17,77.84746379870921,0.0181293581273193
Martjushev ADWIN J,with_noise_10,log_43_1687181986,0.4,100,700,20,"[159, 590, 1071, 1882, 2823, 3244, 3645, 3886]","[979, 1204, 2415, 2632, 3669]",0.4615384615384615,102.33333333333331,00:01:21,81.82952325325459,0.0190567124483592
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,200,400,10,"[199, 560, 1241, 2542, 2855, 3244, 3645]","[979, 1204, 2415, 2632, 3669]",0.5,50.333333333333336,00:01:22,82.09789037983865,0.0191192106147737
Martjushev ADWIN J,without_noise,log_43_1687181986,0.4,200,500,20,"[749, 1100, 2251, 3022, 3313]","[979, 1204, 2415, 2632, 3669]",0.4000000000000001,134.0,00:01:20,80.2254082635045,0.0186831411885199
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,200,600,50,"[199, 1000, 2644, 3002, 3303, 3704]","[979, 1204, 2415, 2632, 3669]",0.5454545454545454,22.666666666666668,00:01:14,74.28175111394376,0.0172989639296562
Martjushev ADWIN J,with_noise_10,log_43_1687181986,0.4,200,700,10,"[761, 1900, 2841, 3302, 3653]","[979, 1204, 2415, 2632, 3669]",0.2,16.0,00:01:16,76.60175832454115,0.0178392543839173
Martjushev ADWIN J,without_noise,log_43_1687181986,0.4,300,400,50,"[1099, 2562, 2901, 3652]","[979, 1204, 2415, 2632, 3669]",0.6666666666666665,64.0,00:01:19,79.71099478099495,0.0185633429857929
Martjushev ADWIN J,without_noise,log_43_1687181986,0.4,300,500,50,"[749, 1150, 2476, 2902, 3653]","[979, 1204, 2415, 2632, 3669]",0.6,43.66666666666666,00:01:02,62.85451706405729,0.014637754323255
Martjushev ADWIN J,without_noise,log_43_1687181986,0.4,300,600,20,"[749, 2500, 2901, 3652]","[979, 1204, 2415, 2632, 3669]",0.4444444444444445,51.0,00:01:05,65.13921120110899,0.0151698209597366
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,300,700,10,"[179, 1170, 1971, 2997, 3644]","[979, 1204, 2415, 2632, 3669]",0.4000000000000001,29.5,00:01:17,77.04137058090419,0.0179416326457625
Martjushev ADWIN J,without_noise,log_43_1687181986,0.4,400,400,50,"[1099, 2562, 3101, 3677]","[979, 1204, 2415, 2632, 3669]",0.6666666666666665,61.0,00:01:04,64.46734257880598,0.015013354117095
Martjushev ADWIN J,with_noise_10,log_43_1687181986,0.4,400,500,20,"[749, 1105, 2441, 3332, 3676]","[979, 1204, 2415, 2632, 3669]",0.6,44.0,00:01:12,72.89166766684502,0.0169752369974021
Martjushev ADWIN J,with_noise_20,log_43_1687181986,0.4,400,600,10,"[724, 2530, 3316, 3635]","[979, 1204, 2415, 2632, 3669]",0.4444444444444445,68.0,00:01:25,85.73911381792277,0.0199671899902009
Martjushev ADWIN J,with_noise_10,log_43_1687181986,0.4,400,700,20,"[696, 2430, 3351]","[979, 1204, 2415, 2632, 3669]",0.25,15.0,00:01:18,78.38165688049048,0.0182537626642968
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,100,400,20,[],[1026],,,00:00:06,6.772815020754933,0.0041500092038939
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,100,500,50,[],[1026],,,00:00:05,5.744636635296047,0.0035199979382941
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,100,600,20,[],[1026],,,00:00:03,3.79016830958426,0.0023224070524413
Martjushev ADWIN J,with_noise_20,log_44_1687181991,0.4,100,700,20,[],[1026],,,00:00:11,11.599513803608716,0.0071075452227994
Martjushev ADWIN J,with_noise_10,log_44_1687181991,0.4,200,400,50,[],[1026],,,00:00:07,7.725485845468938,0.0047337535817824
Martjushev ADWIN J,with_noise_20,log_44_1687181991,0.4,200,500,50,[],[1026],,,00:00:07,7.808719947002828,0.004784754869487
Martjushev ADWIN J,with_noise_10,log_44_1687181991,0.4,200,600,10,[],[1026],,,00:00:15,15.809897476807237,0.0096874371794161
Martjushev ADWIN J,with_noise_10,log_44_1687181991,0.4,200,700,20,[],[1026],,,00:00:11,11.00792629737407,0.0067450528782929
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,300,400,50,[],[1026],,,00:00:03,3.829983935691416,0.0023468038821638
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,300,500,10,[],[1026],,,00:00:06,6.693353990092874,0.0041013198468706
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,300,600,50,[],[1026],,,00:00:06,6.379205020144582,0.0039088266054807
Martjushev ADWIN J,with_noise_20,log_44_1687181991,0.4,300,700,20,[],[1026],,,00:00:10,10.16837790608406,0.0062306237169632
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,400,400,50,[],[1026],,,00:00:05,5.381196512840688,0.0032973017848288
Martjushev ADWIN J,with_noise_20,log_44_1687181991,0.4,400,500,10,[],[1026],,,00:00:10,10.403361556120217,0.0063746087966422
Martjushev ADWIN J,with_noise_10,log_44_1687181991,0.4,400,600,10,[],[1026],,,00:00:12,12.977365261875091,0.0079518169496783
Martjushev ADWIN J,without_noise,log_44_1687181991,0.4,400,700,10,[],[1026],,,00:00:08,8.279560510069132,0.0050732601164639
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,100,400,50,[542],[546],1.0,4.0,00:00:01,1.652703108265996,0.0012028406901499
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,100,500,10,[542],[546],1.0,4.0,00:00:02,2.4828404327854514,0.0018070163266269
Martjushev ADWIN J,with_noise_20,log_45_1687181991,0.4,100,600,20,[542],[546],1.0,4.0,00:00:02,2.343751320615411,0.0017057869873474
Martjushev ADWIN J,with_noise_20,log_45_1687181991,0.4,100,700,20,[542],[546],1.0,4.0,00:00:02,2.503651888109744,0.0018221629462225
Martjushev ADWIN J,with_noise_20,log_45_1687181991,0.4,200,400,20,[542],[546],1.0,4.0,00:00:02,2.311151448637247,0.0016820607340882
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,200,500,10,[542],[546],1.0,4.0,00:00:01,1.9843742465600367,0.0014442316204949
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,200,600,10,[542],[546],1.0,4.0,00:00:01,1.9507026551291349,0.001419725367634
Martjushev ADWIN J,with_noise_10,log_45_1687181991,0.4,200,700,50,[542],[546],1.0,4.0,00:00:01,1.911681612953544,0.0013913257736197
Martjushev ADWIN J,with_noise_10,log_45_1687181991,0.4,300,400,20,[542],[546],1.0,4.0,00:00:01,1.987850871868432,0.0014467619154792
Martjushev ADWIN J,with_noise_10,log_45_1687181991,0.4,300,500,20,[542],[546],1.0,4.0,00:00:01,1.7143927980214355,0.001247738572068
Martjushev ADWIN J,with_noise_10,log_45_1687181991,0.4,300,600,10,[542],[546],1.0,4.0,00:00:01,1.0320629831403494,0.0007511375423146
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,300,700,20,[542],[546],1.0,4.0,00:00:01,1.652045737951994,0.0012023622546957
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,400,400,50,[542],[546],1.0,4.0,00:00:01,1.5226097516715529,0.0011081584801103
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,400,500,50,[542],[546],1.0,4.0,00:00:00,0.905829924158752,0.0006592648647443
Martjushev ADWIN J,without_noise,log_45_1687181991,0.4,400,600,10,[542],[546],1.0,4.0,00:00:01,1.871653233654797,0.0013621930375944
Martjushev ADWIN J,with_noise_20,log_45_1687181991,0.4,400,700,50,[549],[546],1.0,3.0,00:00:01,1.8765378072857857,0.0013657480402371
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,100,400,10,[],"[808, 1008, 2422, 3892]",,,00:01:09,69.22736718785018,0.0149583766611603
Martjushev ADWIN J,with_noise_10,log_46_1687181991,0.4,100,500,50,[],"[808, 1008, 2422, 3892]",,,00:00:42,42.71076521649957,0.0092287738151468
Martjushev ADWIN J,without_noise,log_46_1687181991,0.4,100,600,20,[],"[808, 1008, 2422, 3892]",,,00:00:52,52.1647975044325,0.0112715638514331
Martjushev ADWIN J,without_noise,log_46_1687181991,0.4,100,700,50,[],"[808, 1008, 2422, 3892]",,,00:00:41,41.6190230473876,0.0089928744700491
Martjushev ADWIN J,with_noise_10,log_46_1687181991,0.4,200,400,10,[],"[808, 1008, 2422, 3892]",,,00:01:13,73.73247202672064,0.0159318219591012
Martjushev ADWIN J,with_noise_10,log_46_1687181991,0.4,200,500,10,[],"[808, 1008, 2422, 3892]",,,00:00:56,56.63211940508336,0.0122368451609946
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,200,600,10,[],"[808, 1008, 2422, 3892]",,,00:01:19,79.10562582686543,0.017092831855416
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,200,700,50,[],"[808, 1008, 2422, 3892]",,,00:00:41,41.71522446535528,0.0090136612932919
Martjushev ADWIN J,with_noise_10,log_46_1687181991,0.4,300,400,50,[],"[808, 1008, 2422, 3892]",,,00:00:39,39.93568065017462,0.0086291444792944
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,300,500,50,[],"[808, 1008, 2422, 3892]",,,00:00:42,42.00094844587147,0.0090753994048987
Martjushev ADWIN J,without_noise,log_46_1687181991,0.4,300,600,50,[],"[808, 1008, 2422, 3892]",,,00:00:41,41.89773363992572,0.009053097156423
Martjushev ADWIN J,without_noise,log_46_1687181991,0.4,300,700,50,[],"[808, 1008, 2422, 3892]",,,00:00:42,42.16728052590042,0.0091113397851988
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,400,400,20,[],"[808, 1008, 2422, 3892]",,,00:00:52,52.87867136020213,0.0114258149006486
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,400,500,20,[],"[808, 1008, 2422, 3892]",,,00:00:52,52.40890837088227,0.0113243103653591
Martjushev ADWIN J,with_noise_20,log_46_1687181991,0.4,400,600,10,[],"[808, 1008, 2422, 3892]",,,00:01:16,76.3353318227455,0.0164942376453641
Martjushev ADWIN J,with_noise_10,log_46_1687181991,0.4,400,700,50,[],"[808, 1008, 2422, 3892]",,,00:00:41,41.19431564491242,0.0089011053683907
Martjushev ADWIN J,with_noise_20,log_47_1687181994,0.4,100,400,50,[],"[1076, 1388]",,,00:01:28,88.5610311795026,0.0353255010688083
Martjushev ADWIN J,with_noise_20,log_47_1687181994,0.4,100,500,20,[],"[1076, 1388]",,,00:01:38,98.0312419179827,0.0391030083438303
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,100,600,10,[1109],"[1076, 1388]",0.6666666666666666,33.0,00:01:44,104.75570059288292,0.0417852814490957
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,100,700,20,[],"[1076, 1388]",,,00:01:38,98.15994730312376,0.0391543467503485
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,200,400,10,[],"[1076, 1388]",,,00:02:00,120.1212358083576,0.0479143341876177
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,200,500,20,[1324],"[1076, 1388]",0.6666666666666666,64.0,00:01:17,77.33707403950393,0.0308484539447562
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,200,600,50,[],"[1076, 1388]",,,00:01:25,85.94780264981091,0.0342831283006824
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,200,700,50,[],"[1076, 1388]",,,00:01:25,85.71820294111967,0.0341915448508654
Martjushev ADWIN J,with_noise_20,log_47_1687181994,0.4,300,400,50,[],"[1076, 1388]",,,00:01:25,85.55746670626104,0.0341274298788436
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,300,500,50,[],"[1076, 1388]",,,00:01:27,87.54106541350484,0.0349186539343856
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,300,600,20,[1059],"[1076, 1388]",0.6666666666666666,17.0,00:01:27,87.93752525281161,0.0350767950749148
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,300,700,50,[],"[1076, 1388]",,,00:01:28,88.25779975764453,0.035204547170979
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,400,400,20,[],"[1076, 1388]",,,00:01:30,90.91279144398868,0.036263578557634
Martjushev ADWIN J,with_noise_20,log_47_1687181994,0.4,400,500,20,[],"[1076, 1388]",,,00:01:37,97.69249548390508,0.0389678881068628
Martjushev ADWIN J,without_noise,log_47_1687181994,0.4,400,600,50,[1099],"[1076, 1388]",0.6666666666666666,23.0,00:01:19,79.06517219077796,0.0315377631395205
Martjushev ADWIN J,with_noise_10,log_47_1687181994,0.4,400,700,20,[],"[1076, 1388]",,,00:01:37,97.513686533086,0.0388965642333809
Martjushev ADWIN J,without_noise,log_48_1687181998,0.4,100,400,50,"[999, 2350, 3451]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,61.66666666666666,00:00:14,14.188672026619315,0.0033058415719057
Martjushev ADWIN J,with_noise_20,log_48_1687181998,0.4,100,500,50,"[1099, 2475, 3451]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,64.0,00:00:17,17.063771466724575,0.0039757156259842
Martjushev ADWIN J,with_noise_10,log_48_1687181998,0.4,100,600,50,"[1124, 2425, 3501]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,35.0,00:00:17,17.188731752336025,0.0040048303244026
Martjushev ADWIN J,with_noise_10,log_48_1687181998,0.4,100,700,10,"[1136, 2490, 3516]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,57.66666666666666,00:00:27,27.98740683682263,0.0065208310430621
Martjushev ADWIN J,with_noise_10,log_48_1687181998,0.4,200,400,20,"[999, 2300, 3571]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,97.66666666666669,00:00:18,18.26726446300745,0.0042561193995823
Martjushev ADWIN J,with_noise_20,log_48_1687181998,0.4,200,500,50,"[1099, 2475, 3451]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,64.0,00:00:16,16.913795250467956,0.0039407724255517
Martjushev ADWIN J,without_noise,log_48_1687181998,0.4,200,600,50,"[1124, 2425, 3501]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,35.0,00:00:16,16.700156416743994,0.003890996369232
Martjushev ADWIN J,with_noise_10,log_48_1687181998,0.4,200,700,10,"[1136, 2490, 3516]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,57.66666666666666,00:00:26,26.036599778570235,0.0060663093612698
Martjushev ADWIN J,without_noise,log_48_1687181998,0.4,300,400,10,"[999, 2310, 3561]","[1144, 2359, 2666, 3482, 3756]",0.7499999999999999,91.0,00:00:18,18.58136331383139,0.004329301797258
